Geneid;Length;CBB;DZX;GCY;YXH;XCY;XZY;Control_ZCY;Control_ZJC;Control_QZY
ENSG00000274979;5309;8;5;6;2;1;5;4;3;1
ENSG00000257864;573;0;1;0;2;1;1;1;0;0
ENSG00000257779;327;0;0;0;0;0;0;0;0;0
ENSG00000257649;496;0;0;0;0;0;0;0;0;0
ENSG00000257404;190;0;0;1;1;0;0;0;0;0
ENSG00000233560;1433;18;17;20;25;21;21;7;12;1
ENSG00000258074;636;0;0;0;0;0;0;0;0;0
ENSG00000257784;1725;1;3;1;2;0;0;0;0;0
ENSG00000258051;634;1;0;0;0;1;0;0;0;0
ENSG00000165966;4872;134;9;18;11;3;14;9;14;31
ENSG00000273805;1315;0;2;0;0;1;1;1;0;0
ENSG00000257634;700;0;1;0;0;0;0;0;0;0
ENSG00000257243;541;26;29;31;37;28;30;11;17;6
ENSG00000257807;1034;0;0;0;0;0;2;0;0;0
ENSG00000152944;3632;557;544;546;563;534;616;535;486;861
ENSG00000269514;7091;99;84;134;131;87;111;64;22;9
ENSG00000274569;399;1;0;0;0;0;0;0;0;0
ENSG00000276390;517;7;7;4;1;4;5;4;1;0
ENSG00000213736;378;0;0;0;1;0;0;0;1;0
ENSG00000257378;560;0;0;0;0;0;0;0;0;0
ENSG00000256835;281;0;0;0;0;0;0;0;0;0
ENSG00000177990;5611;156;283;346;130;202;338;73;73;46
ENSG00000257865;311;0;0;0;0;0;0;0;0;0
ENSG00000161813;8112;1000;765;862;852;766;887;579;529;380
ENSG00000251151;3109;3;6;0;3;1;4;7;16;8
ENSG00000139624;6766;963;883;815;829;909;891;807;1035;990
ENSG00000173451;5240;222;218;267;213;205;228;159;83;145
ENSG00000111536;1066;0;0;0;0;1;0;0;1;0
ENSG00000273049;777;0;0;0;0;0;0;0;0;0
ENSG00000213272;800;8;3;7;0;7;2;1;2;2
ENSG00000257389;337;0;0;0;0;0;0;0;0;0
ENSG00000258096;627;6;2;0;3;8;1;2;0;2
ENSG00000118596;13703;120;75;57;79;92;128;28;40;44
ENSG00000257534;754;3;2;0;1;2;1;3;0;0
ENSG00000286563;1743;1;0;2;1;1;0;0;0;1
ENSG00000250742;4283;47;52;33;31;43;83;35;48;68
ENSG00000257125;433;0;0;0;0;0;0;0;0;0
ENSG00000177340;1514;15;9;10;13;14;11;10;23;5
ENSG00000285528;2246;0;0;0;0;0;0;0;0;0
ENSG00000257364;773;0;0;0;1;0;0;1;0;0
ENSG00000257265;541;0;0;0;0;0;0;0;0;0
ENSG00000170442;2424;0;0;0;0;0;1;1;8;1
ENSG00000256075;1162;1;0;0;0;0;1;0;0;0
ENSG00000286279;6636;1;1;5;3;4;4;5;6;0
ENSG00000135443;2713;1;1;0;4;0;2;16;20;10
ENSG00000241146;957;0;0;0;0;0;0;0;0;0
ENSG00000258245;303;0;0;0;1;0;0;0;0;0
ENSG00000076067;8914;750;1108;910;1150;1157;1268;993;1148;734
ENSG00000278475;469;2;0;0;1;6;0;0;0;1
ENSG00000234925;475;21;10;26;18;20;13;2;4;1
ENSG00000257531;354;5;14;5;12;6;12;9;3;2
ENSG00000256037;604;0;1;0;0;3;1;3;0;0
ENSG00000257159;633;3;2;5;2;5;1;4;0;0
ENSG00000257165;718;0;0;0;0;1;0;0;0;0
ENSG00000066117;4903;1280;1156;1121;1194;1138;1105;1561;1979;1188
ENSG00000257808;481;0;2;2;1;2;1;1;0;0
ENSG00000188646;368;0;0;0;0;0;0;0;3;0
ENSG00000260470;2157;6;0;0;2;2;4;1;3;0
ENSG00000255652;2152;101;66;56;54;86;98;27;48;22
ENSG00000175215;5432;5081;6096;5993;6405;6973;7441;7199;8974;6158
ENSG00000205426;1929;0;0;1;2;1;3;4;12;2
ENSG00000050405;6317;1364;930;1275;965;936;1048;1205;910;965
ENSG00000255745;2525;0;0;0;3;0;0;0;0;2
ENSG00000196935;26230;1375;1426;1693;1842;1778;1870;1365;1645;548
ENSG00000274928;1493;0;0;0;0;1;1;1;3;0
ENSG00000166896;3327;55;46;69;55;39;58;64;59;75
ENSG00000058272;11864;2134;1845;2082;1939;2174;2259;1572;1481;1473
ENSG00000250517;3350;1;0;0;0;0;0;0;1;0
ENSG00000139626;4451;4;8;10;6;5;5;7;13;9
ENSG00000245651;5859;5;4;5;9;7;6;5;5;4
ENSG00000139291;6494;444;356;430;372;431;378;640;524;749
ENSG00000256879;525;0;1;1;0;0;0;0;0;1
ENSG00000257948;1910;0;0;0;1;0;0;1;5;2
ENSG00000276136;848;28;57;71;68;58;81;37;54;53
ENSG00000257858;861;0;0;0;0;0;0;0;0;0
ENSG00000256070;1108;1;0;0;1;1;1;0;1;0
ENSG00000258178;1258;0;0;0;0;0;0;0;0;0
ENSG00000258077;1385;0;0;1;1;0;0;0;0;1
ENSG00000279444;333;0;3;3;0;0;1;0;0;0
ENSG00000161638;7383;202;106;110;97;83;130;156;191;338
ENSG00000111058;18465;449;331;598;309;351;386;290;280;545
ENSG00000170465;2916;0;0;0;0;0;0;0;2;0
ENSG00000185640;2560;1;1;0;0;0;0;0;1;2
ENSG00000257557;3234;63;22;53;23;40;47;44;35;32
ENSG00000203437;781;6;4;8;7;13;12;3;3;0
ENSG00000161800;4487;167;191;160;260;126;136;313;442;343
ENSG00000249753;275;6;7;9;8;3;4;13;2;2
ENSG00000257905;233;0;0;0;0;0;0;0;0;2
ENSG00000257475;536;11;17;14;13;11;13;8;5;3
ENSG00000213270;860;0;0;0;0;0;0;0;0;0
ENSG00000257830;647;1;0;0;1;0;0;0;0;0
ENSG00000255970;3135;8;7;5;3;3;3;0;0;3
ENSG00000257308;1779;0;0;1;1;1;0;0;0;0
ENSG00000258320;1386;0;0;1;0;0;0;3;8;0
ENSG00000258088;742;0;0;0;0;0;0;0;0;1
ENSG00000167779;1346;639;188;166;73;94;214;131;220;434
ENSG00000286043;1034;6;1;1;2;1;1;3;0;0
ENSG00000172867;2569;1;0;0;0;0;0;0;2;1
ENSG00000258214;348;0;0;1;0;1;1;0;0;0
ENSG00000111602;5851;374;308;381;369;236;233;517;956;402
ENSG00000276727;701;0;0;0;0;0;1;0;0;0
ENSG00000248576;403;1;1;1;1;4;1;0;0;0
ENSG00000177425;11530;825;1034;835;1029;1137;1305;758;854;765
ENSG00000258090;724;8;0;6;1;4;3;2;0;2
ENSG00000258302;1711;29;25;27;15;22;23;3;4;6
ENSG00000111110;7164;70;74;63;87;26;56;86;158;82
ENSG00000258271;430;0;0;0;0;0;0;0;0;0
ENSG00000186081;4133;0;3;1;4;1;1;3;119;6
ENSG00000273765;458;5;10;15;12;12;8;2;0;0
ENSG00000135472;6057;197;112;91;164;28;52;345;452;125
ENSG00000270858;844;0;0;0;0;0;0;0;0;0
ENSG00000242087;306;4;6;7;10;8;9;0;4;2
ENSG00000257668;967;1;0;0;0;0;0;0;3;0
ENSG00000139644;6186;7578;7810;8205;6777;7765;8131;11344;12358;11152
ENSG00000257332;933;0;0;1;1;0;0;5;0;0
ENSG00000258071;489;0;0;0;0;0;0;0;0;0
ENSG00000258170;459;0;1;2;2;4;1;0;1;0
ENSG00000257998;814;0;0;0;0;0;0;0;0;0
ENSG00000110934;3986;29;17;21;12;15;26;24;57;63
ENSG00000127325;6863;1;1;4;2;2;3;2;2;1
ENSG00000180881;6689;237;205;349;262;275;341;127;134;113
ENSG00000257564;589;0;0;0;0;0;1;0;0;1
ENSG00000139629;7347;17;14;15;25;4;11;27;37;21
ENSG00000133639;4855;792;938;990;1087;1031;1338;1663;1495;3043
ENSG00000257677;1059;0;0;1;0;0;1;0;0;1
ENSG00000277738;758;1;5;5;12;0;2;11;12;12
ENSG00000271357;251;1;0;0;0;0;1;0;0;1
ENSG00000286576;578;0;1;1;0;0;0;9;0;2
ENSG00000257235;535;0;0;0;0;0;0;0;0;0
ENSG00000257400;420;0;0;0;0;0;1;0;0;0
ENSG00000111605;8050;2829;2453;2663;2373;2810;2572;1544;1485;1399
ENSG00000256393;78;18;24;20;20;17;10;45;71;99
ENSG00000258035;3109;104;53;121;70;85;59;46;16;3
ENSG00000288102;872;2;2;1;1;0;2;3;4;0
ENSG00000257802;1201;16;17;12;15;16;22;10;21;13
ENSG00000271259;540;9;12;9;10;20;18;12;7;6
ENSG00000258365;1116;36;38;64;74;65;63;39;18;4
ENSG00000285191;538;0;0;0;0;0;0;0;0;0
ENSG00000258292;393;0;0;4;1;0;1;2;0;0
ENSG00000257953;610;5;9;4;7;10;12;3;7;0
ENSG00000258016;275;1;0;0;1;0;0;0;1;0
ENSG00000257897;745;0;1;4;2;0;0;0;0;0
ENSG00000186442;2319;1;1;0;1;0;0;1;8;0
ENSG00000258312;521;4;1;0;1;2;0;0;0;0
ENSG00000257454;544;0;0;0;0;0;0;0;0;0
ENSG00000258104;279;1;0;0;5;0;3;0;0;0
ENSG00000161849;2092;0;0;1;0;0;0;0;1;0
ENSG00000257239;499;0;1;1;2;0;1;4;3;2
ENSG00000256917;177;0;0;0;0;0;0;0;0;0
ENSG00000286591;2108;1;4;2;0;7;5;1;3;1
ENSG00000123268;2830;325;392;386;373;415;439;417;317;448
ENSG00000067715;6389;201;352;181;273;227;444;69;204;291
ENSG00000257252;1295;1;0;0;3;0;2;4;5;3
ENSG00000133640;8793;88;114;91;106;56;96;81;71;35
ENSG00000257666;521;4;2;6;5;8;4;0;0;0
ENSG00000257183;529;0;0;0;0;0;0;0;1;0
ENSG00000153233;5037;0;1;0;1;1;1;6;1;0
ENSG00000258846;1362;0;0;1;1;0;2;2;0;0
ENSG00000170454;2170;0;1;0;2;0;0;0;0;2
ENSG00000203585;2954;0;2;2;4;0;5;3;8;3
ENSG00000258338;742;0;0;1;2;0;0;0;0;0
ENSG00000151746;12868;1023;989;962;1152;1416;1086;557;519;588
ENSG00000172819;5127;179;205;137;193;142;257;220;452;275
ENSG00000257005;304;1;1;0;0;1;1;0;0;0
ENSG00000279505;117;0;0;0;0;0;0;0;0;0
ENSG00000258066;376;0;0;1;2;2;1;1;1;0
ENSG00000258303;779;2;2;2;0;2;0;0;1;1
ENSG00000090382;1724;40;26;15;33;16;24;16;41;161
ENSG00000133636;1555;1;2;1;2;3;3;1;0;3
ENSG00000067798;13278;1159;1374;1374;1537;1981;1937;648;987;712
ENSG00000257477;454;0;0;0;0;0;0;0;0;0
ENSG00000175782;23252;660;750;714;677;808;750;471;660;293
ENSG00000271142;658;0;0;4;2;4;2;1;1;0
ENSG00000166211;1217;0;0;0;0;1;0;0;1;0
ENSG00000257837;277;0;0;1;0;1;0;1;2;0
ENSG00000271496;205;0;0;0;0;1;0;0;0;0
ENSG00000257194;926;2;2;2;2;2;0;0;3;2
ENSG00000257137;2104;0;0;0;0;0;0;0;0;0
ENSG00000258048;354;2;0;0;3;3;1;2;1;2
ENSG00000226413;918;7;7;8;3;13;13;10;1;6
ENSG00000236946;1087;0;0;0;0;0;0;0;0;0
ENSG00000258162;9191;0;0;0;1;1;1;0;0;1
ENSG00000258336;777;0;0;2;0;0;0;0;0;0
ENSG00000247363;2845;11;6;12;9;9;15;17;8;8
ENSG00000256571;515;5;3;7;10;2;9;0;0;0
ENSG00000257434;3188;0;0;1;0;0;0;0;0;0
ENSG00000185958;8296;66;26;44;29;23;29;13;10;5
ENSG00000283422;2982;1;2;1;3;1;0;1;0;0
ENSG00000274021;2257;8;5;10;6;5;8;1;3;3
ENSG00000255733;4538;0;0;0;1;2;1;0;4;1
ENSG00000257256;325;14;6;10;9;6;13;5;6;2
ENSG00000258357;780;0;2;0;1;1;1;0;1;0
ENSG00000274902;444;2;4;6;2;1;6;3;3;0
ENSG00000257698;4058;161;133;147;111;166;144;209;194;275
ENSG00000277130;682;7;5;3;7;7;3;1;0;4
ENSG00000258084;3246;0;6;0;0;2;10;0;2;14
ENSG00000180318;1332;2;4;1;1;0;0;0;0;5
ENSG00000257787;979;0;0;0;0;0;0;0;0;0
ENSG00000257729;1065;0;1;0;1;0;0;1;0;1
ENSG00000172551;3971;2;0;1;2;0;0;0;1;0
ENSG00000197651;3244;0;0;0;5;0;2;1;3;3
ENSG00000258064;771;0;0;0;0;0;0;0;0;0
ENSG00000167768;2488;0;1;0;0;0;0;0;2;1
ENSG00000171310;6492;681;960;1071;839;710;747;1111;1349;1043
ENSG00000287051;1643;0;0;0;0;0;1;0;0;0
ENSG00000257431;3141;1;1;0;4;3;2;0;0;1
ENSG00000258135;2459;0;1;0;0;0;0;0;0;0
ENSG00000257818;1089;7;8;9;5;8;12;2;1;0
ENSG00000257113;280;0;0;0;0;0;0;0;0;0
ENSG00000257496;562;6;3;4;6;6;1;0;0;0
ENSG00000257202;564;0;0;0;0;0;0;0;0;0
ENSG00000258185;450;0;0;0;0;0;0;0;0;0
ENSG00000256355;715;0;0;1;0;0;0;0;0;0
ENSG00000139343;3043;262;253;174;196;223;185;271;345;384
ENSG00000257741;1790;0;1;0;0;0;1;0;0;1
ENSG00000066084;10351;2643;2141;2719;2823;2990;2638;2810;2611;1831
ENSG00000242922;478;0;1;0;0;0;0;0;0;0
ENSG00000258118;259;0;0;0;0;0;0;0;0;0
ENSG00000135655;19418;1655;1315;1666;1366;1703;1565;909;659;756
ENSG00000186666;3694;138;108;128;93;89;108;108;95;132
ENSG00000257337;7742;223;214;197;159;213;181;121;140;72
ENSG00000258279;2255;0;0;0;0;0;1;2;1;0
ENSG00000258068;565;2;1;1;0;2;3;1;2;1
ENSG00000139287;6929;2;3;1;2;1;1;0;7;3
ENSG00000257580;609;0;0;0;1;0;0;0;0;0
ENSG00000256399;1220;6;8;8;14;5;15;7;0;1
ENSG00000257283;540;5;2;5;4;4;1;2;7;4
ENSG00000288530;527;0;0;0;0;1;0;0;0;1
ENSG00000240087;888;0;1;0;1;3;2;3;4;8
ENSG00000133773;3518;184;245;224;212;216;219;263;254;238
ENSG00000257829;624;0;0;0;0;0;0;0;0;0
ENSG00000257943;3173;1;4;3;2;7;6;5;3;0
ENSG00000214203;787;0;1;1;2;0;0;0;1;0
ENSG00000279176;1375;8;10;11;9;7;5;0;2;0
ENSG00000257219;2108;0;1;0;0;0;0;0;1;0
ENSG00000257835;652;4;6;0;2;0;1;0;0;0
ENSG00000111057;3069;95;235;143;167;137;148;395;561;516
ENSG00000257790;1213;0;1;0;0;0;1;0;0;0
ENSG00000257824;577;0;0;0;0;0;0;0;0;0
ENSG00000271018;193;6;4;11;7;2;6;13;1;2
ENSG00000050438;17920;596;1352;771;1366;1723;1070;686;1584;334
ENSG00000258234;566;3;1;8;4;2;6;1;1;1
ENSG00000246985;4441;85;38;34;40;53;66;22;23;43
ENSG00000257989;512;6;0;1;3;2;2;1;0;0
ENSG00000111530;13580;4366;3902;3957;4349;4238;4085;3399;3114;3467
ENSG00000170486;2154;1;3;2;12;0;1;9;23;5
ENSG00000170523;1875;3;3;2;6;0;1;14;33;10
ENSG00000257242;4833;4;2;4;1;2;1;2;0;2
ENSG00000271272;732;0;0;0;0;0;0;0;0;0
ENSG00000258057;5299;42;27;34;32;45;32;25;39;14
ENSG00000286608;1168;13;11;12;10;10;9;8;6;3
ENSG00000136010;9493;81;40;63;43;31;42;13;24;20
ENSG00000287537;710;0;2;7;0;2;1;2;0;0
ENSG00000257570;100;1;1;2;1;0;0;0;1;0
ENSG00000283052;1323;2;1;2;0;0;1;0;1;1
ENSG00000257191;716;1;0;1;3;2;2;0;0;0
ENSG00000079337;12106;926;1383;1044;895;887;1008;326;487;381
ENSG00000275481;3271;60;22;41;34;68;35;21;7;3
ENSG00000259075;5500;8;7;15;5;19;11;8;4;6
ENSG00000257746;2985;0;1;3;0;0;4;0;0;1
ENSG00000250432;1124;2;1;0;0;1;0;0;0;0
ENSG00000111581;8103;888;810;961;658;698;748;634;524;604
ENSG00000167780;2073;6;3;1;7;2;0;6;11;4
ENSG00000258375;1125;0;0;0;2;0;1;0;0;0
ENSG00000139318;3859;158;204;131;263;94;172;292;222;232
ENSG00000257322;2914;0;1;2;0;0;0;1;4;1
ENSG00000271490;103;4;5;8;7;9;7;2;1;4
ENSG00000258253;562;0;0;0;0;0;0;0;0;0
ENSG00000186049;2652;1;0;1;0;0;0;0;0;0
ENSG00000244432;155;0;0;0;0;0;0;0;0;0
ENSG00000258044;667;8;9;11;15;20;13;6;7;5
ENSG00000179912;5903;1444;843;1431;923;1070;1022;1314;1147;859
ENSG00000127720;3644;92;111;123;141;142;145;136;154;132
ENSG00000241825;679;2;1;0;4;2;1;0;0;0
ENSG00000257124;569;0;0;0;0;0;0;0;0;0
ENSG00000111145;4644;318;344;420;389;259;424;456;506;343
ENSG00000151572;4997;50;52;39;67;3;35;89;64;37
ENSG00000286259;2828;0;0;1;0;0;0;1;1;1
ENSG00000277595;559;2;3;4;7;7;8;3;3;1
ENSG00000180263;10044;229;194;186;219;114;156;196;254;88
ENSG00000270344;8158;112;113;83;116;141;88;57;60;29
ENSG00000257764;599;0;0;0;0;0;0;0;0;0
ENSG00000226982;2578;1;0;3;0;0;3;0;0;0
ENSG00000258815;519;2;2;4;0;0;1;0;0;3
ENSG00000257515;577;2;0;2;1;2;0;1;0;0
ENSG00000196091;7455;9;30;6;27;0;15;35;80;35
ENSG00000258137;924;0;1;1;1;0;2;4;1;1
ENSG00000257747;1375;0;0;0;0;0;1;0;0;0
ENSG00000236349;1296;4;4;4;3;1;2;3;1;1
ENSG00000235884;1355;0;0;0;0;0;0;0;0;0
ENSG00000257438;753;3;1;5;7;8;9;1;3;0
ENSG00000256172;741;0;0;0;0;0;0;0;0;0
ENSG00000259125;879;4;0;2;5;4;4;0;0;0
ENSG00000257879;1010;0;0;0;0;0;0;0;0;1
ENSG00000245904;9627;10;11;12;10;8;19;6;21;13
ENSG00000276454;444;4;7;5;9;9;10;2;0;1
ENSG00000257119;348;1;0;0;0;0;0;0;0;0
ENSG00000059758;6467;781;1239;847;1559;1002;1149;1968;1982;1002
ENSG00000258026;904;1;2;2;4;1;3;5;2;0
ENSG00000241917;459;0;0;0;0;0;0;0;0;0
ENSG00000246363;4324;8;9;4;6;3;4;8;9;11
ENSG00000255772;715;0;0;0;0;1;0;0;0;0
ENSG00000111647;6646;390;370;322;391;369;378;264;250;187
ENSG00000174600;5666;134;32;72;29;33;53;54;75;140
ENSG00000280049;508;0;0;0;1;0;0;0;1;1
ENSG00000288092;402;0;0;0;0;0;0;0;1;0
ENSG00000120860;2654;413;351;333;317;295;306;340;274;487
ENSG00000278896;2523;10;10;16;12;16;10;2;2;2
ENSG00000253719;7596;2353;2626;2946;2490;2800;2952;3622;4906;3680
ENSG00000256614;478;0;0;0;1;0;0;0;0;0
ENSG00000257530;407;1;0;1;0;0;1;0;0;0
ENSG00000111670;9774;579;661;863;962;735;883;565;789;672
ENSG00000257609;679;0;0;0;0;0;0;0;0;0
ENSG00000084110;5146;4;0;3;3;3;9;8;8;2
ENSG00000205420;2926;5;3;0;1;1;0;0;24;14
ENSG00000257539;1805;2;4;6;8;3;3;3;3;1
ENSG00000257528;1455;0;1;1;0;0;0;0;0;0
ENSG00000257682;729;0;0;0;0;0;0;0;0;0
ENSG00000111275;9723;1075;909;895;1036;1010;1020;1106;1859;1312
ENSG00000189182;4013;3;1;1;4;0;1;5;3;1
ENSG00000260597;2680;21;30;27;21;41;34;11;12;4
ENSG00000139354;7425;55;86;47;74;56;59;65;45;69
ENSG00000258086;546;0;0;1;0;1;4;2;1;0
ENSG00000257467;2030;5;3;3;4;5;5;3;4;3
ENSG00000064115;5504;998;885;868;932;807;959;940;1005;1104
ENSG00000135519;4496;103;68;92;78;26;63;116;125;78
ENSG00000271382;2773;4;2;6;6;6;4;1;0;0
ENSG00000249550;12107;4;11;7;13;0;10;13;37;15
ENSG00000243071;480;4;2;6;3;6;2;5;3;3
ENSG00000161791;13415;3882;2497;3295;3089;2796;2689;3337;4681;2932
ENSG00000270506;484;0;0;0;0;0;0;0;0;0
ENSG00000257875;493;11;2;5;12;13;11;3;0;0
ENSG00000139436;13532;697;572;587;727;734;708;537;599;368
ENSG00000257495;4094;0;0;0;0;0;0;0;0;0
ENSG00000258125;247;1;0;0;1;0;1;2;7;0
ENSG00000242850;445;0;0;0;0;0;0;0;0;1
ENSG00000271327;1495;71;59;61;55;64;48;34;20;0
ENSG00000277342;527;7;2;7;7;8;4;6;11;2
ENSG00000279148;1293;1;0;0;2;1;0;0;2;3
ENSG00000166226;4230;2061;2260;1775;2117;1613;1868;3405;3993;3739
ENSG00000179104;8323;283;234;145;239;210;234;162;384;167
ENSG00000258018;4898;1;0;0;0;1;0;2;4;3
ENSG00000136044;5088;4068;1631;3203;1602;2020;1920;2483;2005;3100
ENSG00000257512;1133;0;1;1;2;0;1;2;1;2
ENSG00000286107;1923;0;0;2;1;1;0;0;0;0
ENSG00000256915;1337;1;0;0;0;0;0;0;0;0
ENSG00000258359;511;26;12;30;18;26;14;20;6;8
ENSG00000256325;374;3;5;4;4;5;3;5;5;0
ENSG00000197757;3458;44;56;55;50;49;93;49;50;71
ENSG00000257254;405;0;0;0;0;0;0;0;0;0
ENSG00000057704;6512;187;648;467;527;771;669;493;438;340
ENSG00000256077;574;0;0;0;1;0;0;0;0;0
ENSG00000237766;1125;7;3;9;5;4;4;4;3;4
ENSG00000258102;1925;9;12;12;9;3;8;2;11;8
ENSG00000257169;377;1;0;0;1;1;3;1;2;0
ENSG00000256678;469;8;3;4;0;8;2;0;6;1
ENSG00000257253;722;1;0;0;2;0;0;5;13;1
ENSG00000227423;905;0;0;0;0;0;0;0;0;0
ENSG00000151233;7492;924;691;888;750;803;715;548;613;431
ENSG00000012822;8898;2928;4310;4178;3504;4192;4181;3229;4083;2560
ENSG00000118600;7769;292;192;269;182;220;237;255;257;295
ENSG00000257849;256;0;0;0;0;0;0;0;0;0
ENSG00000257979;214;4;5;4;6;11;13;1;1;0
ENSG00000167767;4364;53;189;222;277;68;115;527;186;207
ENSG00000279190;4547;0;0;1;0;0;0;0;1;0
ENSG00000240631;353;0;0;0;1;0;3;1;0;1
ENSG00000080371;16048;1302;1052;1295;1215;1203;1365;1347;1205;1213
ENSG00000257629;219;1;1;0;0;0;0;0;0;0
ENSG00000139648;2263;4;0;2;1;0;3;9;6;0
ENSG00000287957;3876;24;22;31;18;37;31;14;9;7
ENSG00000275228;531;0;2;2;2;1;2;0;3;0
ENSG00000257519;553;0;0;0;0;0;0;0;0;0
ENSG00000286220;2204;44;139;92;108;117;88;61;30;7
ENSG00000214198;6495;26;18;21;28;23;35;28;15;10
ENSG00000257514;699;0;0;0;0;0;0;0;0;0
ENSG00000257128;465;0;0;0;1;0;0;0;0;0
ENSG00000256552;620;7;6;6;5;10;7;10;2;4
ENSG00000257855;362;0;0;0;0;0;0;0;0;0
ENSG00000257517;435;0;0;0;0;0;0;0;0;0
ENSG00000258193;331;0;0;0;0;0;0;0;0;0
ENSG00000257360;1261;5;2;10;11;4;2;3;0;0
ENSG00000257587;342;0;0;0;1;0;0;1;0;0
ENSG00000165972;4957;1;1;1;6;0;4;1;4;3
ENSG00000286903;1301;0;1;1;1;0;1;0;0;0
ENSG00000257325;386;1;1;0;0;0;0;1;4;0
ENSG00000182379;2151;39;86;108;145;61;52;171;233;159
ENSG00000257894;2253;6;3;2;9;9;12;0;0;0
ENSG00000243164;374;0;0;0;0;0;0;0;0;0
ENSG00000111252;5707;612;523;595;603;554;561;579;538;412
ENSG00000286069;3591;1;1;1;2;0;0;3;0;0
ENSG00000139323;8769;244;220;208;224;260;244;164;155;152
ENSG00000257878;862;1;1;0;3;0;2;0;0;0
ENSG00000139651;9060;1170;1218;1276;1132;1399;1464;1167;1489;1423
ENSG00000256750;1057;0;0;0;1;0;0;0;0;0
ENSG00000257611;2434;0;0;0;0;0;0;0;0;0
ENSG00000257803;1454;3;1;1;4;0;0;0;0;0
ENSG00000257761;2606;4;0;2;2;0;0;4;0;2
ENSG00000196243;1406;0;0;0;0;0;1;0;0;1
ENSG00000258358;1254;0;0;0;0;0;0;0;0;0
ENSG00000012504;3628;2;7;4;14;4;4;16;13;5
ENSG00000239201;478;0;1;0;0;1;0;1;0;0
ENSG00000286056;2323;6;4;4;3;1;1;9;2;15
ENSG00000277299;641;3;3;2;5;6;7;5;0;2
ENSG00000258033;1256;0;1;1;1;1;1;2;0;0
ENSG00000258111;411;2;1;1;2;3;3;0;1;1
ENSG00000257703;2940;0;1;0;1;0;0;0;3;0
ENSG00000244266;435;3;3;3;4;2;4;0;1;0
ENSG00000258120;1201;0;0;0;0;0;0;0;0;0
ENSG00000258230;642;5;1;4;5;5;6;4;0;0
ENSG00000258224;109;0;0;0;0;0;0;0;0;1
ENSG00000238105;10957;207;345;275;266;284;289;174;122;49
ENSG00000151135;4768;1317;878;1364;1030;1102;1063;1030;681;1158
ENSG00000286021;13339;3;2;3;1;0;2;3;7;2
ENSG00000258183;2841;0;0;0;0;1;0;0;7;1
ENSG00000257300;542;0;0;0;0;0;0;0;0;0
ENSG00000091039;9198;1112;1190;1232;1331;1153;1351;1048;1088;892
ENSG00000177889;5954;1172;984;1161;904;848;829;1663;1717;1825
ENSG00000135426;5044;48;14;28;22;26;22;18;50;33
ENSG00000158104;2223;17;9;8;15;3;10;19;25;25
ENSG00000258205;117;0;0;0;0;0;1;0;0;0
ENSG00000258337;493;6;3;7;6;17;12;0;0;2
ENSG00000139133;4202;207;214;273;246;233;188;134;168;112
ENSG00000049130;6205;1651;630;1459;701;577;563;844;474;633
ENSG00000028203;8766;1408;1239;1160;996;1142;1309;730;647;835
ENSG00000139218;14035;3580;3146;3927;3506;4016;3941;2015;1679;1563
ENSG00000255850;1835;1;2;10;1;1;1;2;2;0
ENSG00000257222;374;3;6;4;7;6;3;6;7;2
ENSG00000256589;1031;4;2;7;8;8;3;0;0;0
ENSG00000257750;680;0;0;0;0;0;0;0;1;1
ENSG00000280110;255;0;0;0;0;0;0;0;0;0
ENSG00000258272;379;0;0;0;0;0;1;0;0;0
ENSG00000256546;1831;26;34;28;33;26;37;6;15;14
ENSG00000257146;247;0;0;0;0;0;0;0;0;0
ENSG00000260329;1469;61;35;73;51;74;72;66;45;89
ENSG00000285030;629;0;0;0;0;0;0;0;0;0
ENSG00000256465;333;0;0;0;0;0;0;0;0;0
ENSG00000139154;6768;1070;863;1044;983;1086;1097;1127;1061;945
ENSG00000258240;2489;2;0;1;1;0;2;14;8;0
ENSG00000255794;10231;22;8;7;1;1;7;3;2;4
ENSG00000256569;569;0;0;0;0;0;0;0;0;0
ENSG00000136040;10033;9454;4589;13008;5531;7498;6686;9477;5015;4854
ENSG00000274029;651;0;0;3;0;0;1;0;0;0
ENSG00000255780;254;9;7;3;9;5;5;10;2;1
ENSG00000258134;745;14;16;8;8;19;10;2;5;0
ENSG00000271379;691;2;2;0;0;4;5;3;0;0
ENSG00000257642;549;1;0;2;0;0;0;0;0;0
ENSG00000271579;1121;0;0;0;1;0;2;0;1;0
ENSG00000258116;476;3;2;2;1;1;2;0;0;3
ENSG00000258128;2406;3;7;6;7;4;3;33;20;3
ENSG00000279360;360;7;11;16;17;15;18;10;6;1
ENSG00000111046;1329;0;0;0;1;0;2;0;0;1
ENSG00000120832;3634;552;370;541;366;471;433;223;165;194
ENSG00000111142;4491;1714;1545;1601;1479;1550;1724;1550;1518;1490
ENSG00000283459;3032;1;2;0;0;0;0;0;0;0
ENSG00000277851;859;3;4;5;1;1;2;1;0;3
ENSG00000257465;324;0;0;0;0;0;0;0;0;0
ENSG00000170627;2524;23;50;29;67;1;18;140;243;98
ENSG00000257541;484;0;0;1;0;0;1;1;1;0
ENSG00000061987;16014;2196;1629;2075;1957;2316;2115;1070;947;840
ENSG00000257231;266;8;3;1;2;3;2;1;0;0
ENSG00000257893;1544;1;3;0;5;0;0;0;1;0
ENSG00000270482;611;9;4;10;7;7;14;13;6;4
